Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR
126038,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,0.01,15544.0,5.16,Chicago,German,967,7175,4,Health & Wellness,2021-04-23,13.477351916376307
126039,DataTech Solutions,Search,Men 25-34,15 days,Website,0.09,7350.0,6.34,Houston,Spanish,641,5690,10,Tech Enthusiasts,2021-04-24,11.265377855887522
126040,Innovate Industries,Display,Men 18-24,60 days,Facebook,0.01,15416.0,6.44,Chicago,German,175,4367,1,Outdoor Adventurers,2021-04-25,4.007327684909549
126041,Innovate Industries,Email,Men 18-24,45 days,Website,0.09,16163.0,2.96,Chicago,German,387,9391,5,Tech Enthusiasts,2021-04-26,4.120966883186029
126042,Alpha Innovations,Email,All Ages,45 days,Email,0.12,11272.0,3.89,Miami,French,498,7578,4,Tech Enthusiasts,2021-04-27,6.571654790182106
126043,TechCorp,Display,Men 18-24,45 days,Google Ads,0.03,19575.0,5.55,Miami,Mandarin,144,4232,1,Tech Enthusiasts,2021-04-28,3.402646502835539
126044,Alpha Innovations,Display,Men 25-34,45 days,Google Ads,0.06,11887.0,2.37,Houston,German,336,1525,5,Tech Enthusiasts,2021-04-29,22.032786885245905
126045,NexGen Systems,Search,Women 25-34,45 days,Google Ads,0.04,6380.0,4.45,Los Angeles,Spanish,942,3589,2,Foodies,2021-04-30,26.246865422123157
126046,NexGen Systems,Search,Women 25-34,30 days,Email,0.14,7547.0,5.45,Miami,English,868,6557,4,Fashionistas,2021-05-01,13.237761171267348
126047,DataTech Solutions,Search,All Ages,30 days,Instagram,0.01,6129.0,6.5,Houston,English,523,1840,6,Outdoor Adventurers,2021-05-02,28.42391304347826
126048,TechCorp,Display,All Ages,60 days,Google Ads,0.04,5398.0,6.02,Chicago,Spanish,881,8438,9,Foodies,2021-05-03,10.440862763688077
126049,Alpha Innovations,Email,All Ages,60 days,YouTube,0.06,16367.0,3.73,Los Angeles,Spanish,452,3089,7,Foodies,2021-05-04,14.632567173842666
126050,DataTech Solutions,Display,Men 18-24,45 days,YouTube,0.04,9666.0,3.71,Miami,Spanish,546,4243,2,Tech Enthusiasts,2021-05-05,12.86825359415508
126051,Innovate Industries,Email,Women 35-44,45 days,Email,0.03,12986.0,3.62,Los Angeles,French,677,9627,7,Outdoor Adventurers,2021-05-06,7.032304975589487
126052,Innovate Industries,Social Media,Women 35-44,15 days,Instagram,0.08,8329.0,6.91,Chicago,Mandarin,350,5196,4,Fashionistas,2021-05-07,6.735950731331794
126053,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.07,18155.0,7.65,New York,English,132,2446,6,Fashionistas,2021-05-08,5.396565821749796
126054,Innovate Industries,Search,All Ages,60 days,Website,0.14,15873.0,7.96,Miami,German,476,1353,8,Foodies,2021-05-09,35.18107908351811
126055,DataTech Solutions,Display,All Ages,30 days,Email,0.09,19920.0,5.22,Houston,French,787,1471,2,Fashionistas,2021-05-10,53.501019714479945
126056,Alpha Innovations,Display,Men 25-34,15 days,YouTube,0.1,9979.0,7.13,Houston,English,589,1800,5,Fashionistas,2021-05-11,32.72222222222222
126057,NexGen Systems,Display,Women 25-34,45 days,Google Ads,0.14,5815.0,4.97,Chicago,Spanish,937,8756,8,Outdoor Adventurers,2021-05-12,10.701233439926908
126058,Alpha Innovations,Email,Men 18-24,30 days,Instagram,0.13,5034.0,6.65,New York,Spanish,874,4251,10,Tech Enthusiasts,2021-05-13,20.559868266290284
126059,Alpha Innovations,Display,All Ages,45 days,Instagram,0.12,19409.0,5.66,Houston,French,281,8104,4,Health & Wellness,2021-05-14,3.4674234945705824
126060,TechCorp,Display,Men 25-34,45 days,Facebook,0.14,8029.0,4.18,Los Angeles,Spanish,145,9787,10,Health & Wellness,2021-05-15,1.481557167671401
126061,NexGen Systems,Display,Women 35-44,45 days,Website,0.02,5061.0,5.65,New York,French,765,1695,5,Outdoor Adventurers,2021-05-16,45.13274336283185
126062,TechCorp,Search,Men 18-24,45 days,Google Ads,0.11,18717.0,5.42,Houston,English,286,5582,8,Foodies,2021-05-17,5.123611608742387
126063,TechCorp,Social Media,Men 18-24,60 days,Instagram,0.06,5433.0,6.44,Houston,French,414,2861,3,Tech Enthusiasts,2021-05-18,14.470464872422232
126064,DataTech Solutions,Search,Women 35-44,45 days,YouTube,0.08,14631.0,7.48,Los Angeles,Spanish,923,3371,6,Foodies,2021-05-19,27.380599228715514
126065,NexGen Systems,Email,All Ages,60 days,Google Ads,0.05,7576.0,5.79,Chicago,German,549,5768,4,Foodies,2021-05-20,9.518030513176145
126066,Alpha Innovations,Email,Men 18-24,45 days,Google Ads,0.07,15819.0,7.97,Los Angeles,Mandarin,842,9978,4,Outdoor Adventurers,2021-05-21,8.438564842653838
126067,TechCorp,Influencer,Women 35-44,15 days,Google Ads,0.12,6997.0,3.07,Chicago,Spanish,552,6215,10,Outdoor Adventurers,2021-05-22,8.881737731295253
126068,Innovate Industries,Search,Men 18-24,30 days,Website,0.14,6280.0,3.03,Los Angeles,Spanish,615,2937,9,Foodies,2021-05-23,20.93973442288049
126069,Innovate Industries,Social Media,Women 25-34,60 days,Website,0.08,9308.0,6.23,Los Angeles,Spanish,782,4248,1,Fashionistas,2021-05-24,18.408662900188325
126070,Innovate Industries,Email,Men 25-34,45 days,Google Ads,0.15,10807.0,7.24,Los Angeles,Spanish,999,1483,6,Outdoor Adventurers,2021-05-25,67.36345246122724
126071,Alpha Innovations,Display,Women 25-34,45 days,Facebook,0.04,11950.0,4.33,Los Angeles,Spanish,521,1693,4,Foodies,2021-05-26,30.773774365032487
126072,DataTech Solutions,Search,Women 35-44,30 days,Website,0.06,10749.0,2.11,Chicago,Mandarin,543,4052,5,Tech Enthusiasts,2021-05-27,13.400789733464954
126073,Alpha Innovations,Social Media,Men 18-24,45 days,Facebook,0.04,10142.0,2.85,Chicago,French,658,6213,4,Tech Enthusiasts,2021-05-28,10.59069692580074
126074,TechCorp,Search,Men 25-34,15 days,Instagram,0.14,16406.0,2.38,Miami,Mandarin,289,9085,5,Outdoor Adventurers,2021-05-29,3.181067694001101
126075,DataTech Solutions,Email,Women 35-44,45 days,YouTube,0.05,5696.0,2.65,New York,French,964,2442,6,Fashionistas,2021-05-30,39.47583947583947
126076,TechCorp,Search,Women 35-44,30 days,Instagram,0.06,17528.0,8.0,New York,Mandarin,519,6646,2,Tech Enthusiasts,2021-05-31,7.809208546494132
126077,TechCorp,Email,Women 25-34,30 days,Facebook,0.15,13161.0,5.66,Miami,English,265,2039,2,Fashionistas,2021-06-01,12.996566944580676
126078,Alpha Innovations,Email,Women 35-44,15 days,Instagram,0.11,7004.0,5.36,Houston,French,912,7066,4,Foodies,2021-06-02,12.906878007359184
126079,NexGen Systems,Email,Women 25-34,45 days,Email,0.04,17829.0,6.52,Houston,German,230,8601,5,Tech Enthusiasts,2021-06-03,2.6741076618997788
126080,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.14,12716.0,6.74,Los Angeles,German,639,2953,1,Health & Wellness,2021-06-04,21.639011175076195
126081,TechCorp,Display,All Ages,45 days,YouTube,0.07,12155.0,4.71,Miami,French,699,1338,2,Foodies,2021-06-05,52.242152466367706
126082,DataTech Solutions,Influencer,Women 25-34,60 days,Instagram,0.03,8329.0,3.24,Chicago,French,384,9107,5,Fashionistas,2021-06-06,4.216536729987921
126083,Innovate Industries,Influencer,Men 25-34,45 days,Website,0.14,13332.0,6.54,Los Angeles,German,989,2438,8,Tech Enthusiasts,2021-06-07,40.56603773584906
126084,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,0.06,7096.0,5.18,Chicago,English,277,7819,9,Tech Enthusiasts,2021-06-08,3.542652513109093
126085,NexGen Systems,Display,Women 35-44,45 days,Instagram,0.06,10272.0,7.34,Los Angeles,German,404,4311,6,Outdoor Adventurers,2021-06-09,9.37137555091626
126086,NexGen Systems,Influencer,Women 35-44,30 days,Email,0.02,13552.0,3.82,Chicago,German,966,3068,8,Tech Enthusiasts,2021-06-10,31.486310299869626
126087,Innovate Industries,Social Media,Men 18-24,60 days,Website,0.07,5311.0,3.66,Chicago,German,946,3652,2,Tech Enthusiasts,2021-06-11,25.903614457831324
126088,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,0.03,18107.0,3.35,New York,Mandarin,828,2869,6,Tech Enthusiasts,2021-06-12,28.86023004531196
126089,NexGen Systems,Social Media,Women 25-34,45 days,YouTube,0.11,7152.0,4.02,New York,German,596,7274,8,Fashionistas,2021-06-13,8.193566125927964
126090,DataTech Solutions,Email,Women 35-44,60 days,Google Ads,0.08,13450.0,5.03,Los Angeles,English,294,4412,1,Fashionistas,2021-06-14,6.663644605621033
126091,NexGen Systems,Search,Men 25-34,30 days,Email,0.05,8992.0,4.31,Los Angeles,English,300,9882,4,Health & Wellness,2021-06-15,3.0358227079538556
126092,Innovate Industries,Influencer,Women 25-34,60 days,Website,0.07,11662.0,7.32,Los Angeles,Mandarin,647,6015,4,Health & Wellness,2021-06-16,10.756442227763923
126093,Innovate Industries,Email,All Ages,30 days,Website,0.12,6937.0,5.84,New York,Mandarin,971,3272,9,Fashionistas,2021-06-17,29.676039119804397
126094,DataTech Solutions,Display,All Ages,60 days,YouTube,0.06,5485.0,3.82,Houston,German,698,8316,7,Fashionistas,2021-06-18,8.393458393458394
126095,Innovate Industries,Search,Men 25-34,60 days,YouTube,0.03,9679.0,4.05,Houston,French,812,7852,7,Health & Wellness,2021-06-19,10.341314314824249
126096,TechCorp,Social Media,Women 25-34,30 days,Google Ads,0.02,6783.0,7.83,Houston,Mandarin,223,4645,3,Fashionistas,2021-06-20,4.800861141011841
126097,NexGen Systems,Influencer,All Ages,30 days,YouTube,0.02,5341.0,5.07,Chicago,French,328,3152,9,Outdoor Adventurers,2021-06-21,10.406091370558377
126098,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,0.13,19654.0,7.15,New York,German,607,6411,3,Fashionistas,2021-06-22,9.468101700202777
126099,Alpha Innovations,Search,Men 18-24,15 days,Facebook,0.09,14870.0,7.2,New York,German,905,1050,6,Health & Wellness,2021-06-23,86.19047619047619
126100,Innovate Industries,Email,Women 35-44,30 days,Google Ads,0.11,6394.0,3.41,New York,Spanish,108,6863,8,Outdoor Adventurers,2021-06-24,1.5736558356403905
126101,Innovate Industries,Search,Men 18-24,45 days,Website,0.05,8000.0,6.42,New York,Mandarin,494,5845,4,Health & Wellness,2021-06-25,8.451668092386655
126102,DataTech Solutions,Social Media,Women 35-44,15 days,YouTube,0.07,13977.0,2.91,Miami,English,811,4893,6,Outdoor Adventurers,2021-06-26,16.574698548947474
126103,TechCorp,Search,Men 25-34,45 days,Google Ads,0.1,13547.0,6.59,Miami,Spanish,545,1244,6,Fashionistas,2021-06-27,43.81028938906753
126104,Innovate Industries,Search,Men 25-34,15 days,Google Ads,0.01,7312.0,3.82,Miami,Spanish,172,3546,8,Health & Wellness,2021-06-28,4.850535815002821
126105,DataTech Solutions,Email,Women 35-44,30 days,Email,0.05,15136.0,3.72,New York,French,131,8597,7,Foodies,2021-06-29,1.5237873676864022
126106,Innovate Industries,Search,Women 35-44,60 days,Instagram,0.04,6949.0,4.09,Houston,Spanish,672,5157,5,Foodies,2021-06-30,13.030831878999418
126107,Innovate Industries,Display,Men 18-24,60 days,Google Ads,0.14,13108.0,2.02,Los Angeles,German,613,5748,8,Health & Wellness,2021-07-01,10.664578983994433
126108,NexGen Systems,Influencer,All Ages,15 days,Instagram,0.06,7069.0,7.52,Chicago,Spanish,477,1525,5,Outdoor Adventurers,2021-07-02,31.278688524590166
126109,Alpha Innovations,Display,Women 35-44,15 days,Instagram,0.02,10827.0,5.4,Miami,French,457,2843,5,Outdoor Adventurers,2021-07-03,16.07456911712979
126110,TechCorp,Influencer,Women 35-44,15 days,Facebook,0.05,10685.0,7.73,Miami,Spanish,223,5550,6,Health & Wellness,2021-07-04,4.018018018018018
126111,DataTech Solutions,Influencer,All Ages,45 days,Facebook,0.13,18396.0,2.4,Miami,Spanish,679,5682,7,Outdoor Adventurers,2021-07-05,11.95001759943682
126112,TechCorp,Social Media,All Ages,15 days,Instagram,0.06,18809.0,3.82,Miami,Mandarin,946,9195,1,Foodies,2021-07-06,10.288200108754758
126113,Innovate Industries,Social Media,Women 25-34,45 days,YouTube,0.12,5611.0,3.53,Chicago,English,264,6374,5,Foodies,2021-07-07,4.141826168810794
126114,Alpha Innovations,Influencer,Women 35-44,45 days,Website,0.1,16581.0,6.74,Miami,Spanish,602,1411,4,Health & Wellness,2021-07-08,42.66477675407512
126115,DataTech Solutions,Social Media,Women 35-44,45 days,Google Ads,0.12,11898.0,3.91,New York,Spanish,148,9621,7,Health & Wellness,2021-07-09,1.5383016318470013
126116,Alpha Innovations,Social Media,All Ages,15 days,Instagram,0.12,19643.0,4.83,Houston,Mandarin,419,7572,1,Foodies,2021-07-10,5.533544638140517
126117,NexGen Systems,Search,Men 25-34,60 days,Instagram,0.06,18474.0,2.71,Miami,French,265,4807,5,Tech Enthusiasts,2021-07-11,5.512793842313293
126118,NexGen Systems,Influencer,Men 25-34,45 days,YouTube,0.03,12407.0,2.9,New York,Spanish,327,3222,3,Health & Wellness,2021-07-12,10.148975791433893
126119,Alpha Innovations,Influencer,Women 35-44,15 days,Website,0.02,17549.0,6.77,Houston,French,950,7096,1,Health & Wellness,2021-07-13,13.387824126268319
126120,Innovate Industries,Influencer,All Ages,30 days,Google Ads,0.12,9010.0,4.93,Miami,French,281,9518,9,Tech Enthusiasts,2021-07-14,2.952300903551166
126121,Innovate Industries,Search,Women 25-34,45 days,Facebook,0.01,17870.0,6.56,New York,German,587,2096,5,Tech Enthusiasts,2021-07-15,28.00572519083969
126122,Innovate Industries,Email,Women 35-44,45 days,Instagram,0.08,13181.0,2.83,New York,English,474,5662,1,Tech Enthusiasts,2021-07-16,8.371600141292829
126123,NexGen Systems,Email,Women 35-44,15 days,Google Ads,0.03,5500.0,3.11,Miami,English,742,5839,5,Fashionistas,2021-07-17,12.707655420448708
126124,Innovate Industries,Display,Women 25-34,15 days,Email,0.08,18524.0,2.46,Houston,French,349,9974,3,Outdoor Adventurers,2021-07-18,3.4990976539001406
126125,Innovate Industries,Display,Women 35-44,45 days,Website,0.05,15162.0,2.41,Miami,Mandarin,125,8910,4,Tech Enthusiasts,2021-07-19,1.4029180695847363
126126,NexGen Systems,Search,Men 18-24,45 days,Instagram,0.02,5111.0,6.85,Houston,Mandarin,324,8092,10,Health & Wellness,2021-07-20,4.003954522985665
126127,NexGen Systems,Search,Women 35-44,30 days,Website,0.04,13782.0,6.22,Miami,Spanish,301,6383,3,Fashionistas,2021-07-21,4.715650947830174
126128,DataTech Solutions,Influencer,Women 25-34,60 days,Instagram,0.12,10838.0,4.47,Chicago,English,982,9546,10,Health & Wellness,2021-07-22,10.287031217263776
126129,TechCorp,Display,Women 25-34,15 days,Instagram,0.02,7674.0,2.4,Houston,Spanish,207,9214,4,Outdoor Adventurers,2021-07-23,2.246581289342305
126130,Alpha Innovations,Display,Men 25-34,15 days,Google Ads,0.11,7515.0,7.88,Los Angeles,Spanish,435,5429,8,Fashionistas,2021-07-24,8.012525326947873
126131,Innovate Industries,Search,Men 18-24,60 days,Instagram,0.07,11542.0,4.43,Houston,Spanish,213,1614,10,Tech Enthusiasts,2021-07-25,13.197026022304833
126132,Innovate Industries,Display,Men 18-24,30 days,Google Ads,0.15,13382.0,2.72,Miami,Spanish,737,2156,2,Fashionistas,2021-07-26,34.183673469387756
126133,NexGen Systems,Social Media,All Ages,60 days,Website,0.07,13396.0,7.48,Chicago,French,933,4852,5,Foodies,2021-07-27,19.229183841714757
126134,Alpha Innovations,Influencer,Men 25-34,60 days,Email,0.05,7003.0,5.59,Chicago,German,957,5332,10,Health & Wellness,2021-07-28,17.948237059264816
126135,Alpha Innovations,Search,Men 25-34,45 days,YouTube,0.06,19289.0,6.08,Miami,German,920,5465,5,Outdoor Adventurers,2021-07-29,16.834400731930465
126136,TechCorp,Social Media,Men 25-34,60 days,Instagram,0.04,11891.0,2.65,Miami,Spanish,837,8851,6,Fashionistas,2021-07-30,9.456558580951304
126137,Innovate Industries,Influencer,Women 35-44,45 days,Instagram,0.11,13333.0,6.44,Miami,Mandarin,146,2600,10,Foodies,2021-07-31,5.615384615384615
126138,NexGen Systems,Search,Women 25-34,15 days,Facebook,0.11,17192.0,6.99,Chicago,German,182,9077,2,Outdoor Adventurers,2021-08-01,2.0050677536631043
126139,NexGen Systems,Email,Women 35-44,15 days,Instagram,0.13,5254.0,6.42,Miami,Mandarin,235,8771,7,Tech Enthusiasts,2021-08-02,2.679284004104435
126140,NexGen Systems,Search,Men 18-24,45 days,Email,0.08,12866.0,2.63,Chicago,French,729,5432,5,Tech Enthusiasts,2021-08-03,13.420471281296024
126141,TechCorp,Display,Women 25-34,15 days,Email,0.06,7912.0,2.12,New York,French,687,9928,5,Health & Wellness,2021-08-04,6.919822723609991
126142,DataTech Solutions,Search,Men 18-24,45 days,Instagram,0.03,14041.0,7.43,New York,Mandarin,764,1586,10,Fashionistas,2021-08-05,48.17150063051702
126143,Innovate Industries,Social Media,Women 25-34,15 days,YouTube,0.09,7211.0,6.07,Los Angeles,French,401,8089,10,Foodies,2021-08-06,4.957349486957597
126144,Innovate Industries,Influencer,Men 18-24,30 days,Email,0.06,19593.0,3.49,Chicago,Mandarin,243,4150,7,Tech Enthusiasts,2021-08-07,5.855421686746988
126145,DataTech Solutions,Search,Women 25-34,60 days,Facebook,0.04,18604.0,7.55,Los Angeles,German,768,5507,3,Tech Enthusiasts,2021-08-08,13.945887052841838
126146,Alpha Innovations,Email,Men 18-24,45 days,Facebook,0.1,19051.0,2.48,New York,Mandarin,429,1899,2,Tech Enthusiasts,2021-08-09,22.59083728278041
126147,Alpha Innovations,Search,Men 18-24,60 days,Website,0.07,13134.0,3.87,Los Angeles,Spanish,410,4942,10,Foodies,2021-08-10,8.29623634156212
126148,Alpha Innovations,Search,Men 18-24,15 days,Facebook,0.1,19701.0,3.23,Los Angeles,Spanish,430,9489,1,Health & Wellness,2021-08-11,4.531562862261565
126149,DataTech Solutions,Search,Men 25-34,15 days,Website,0.11,10013.0,7.66,Chicago,Mandarin,512,7964,4,Health & Wellness,2021-08-12,6.428930185836264
126150,Alpha Innovations,Display,Men 18-24,15 days,Google Ads,0.04,7736.0,7.8,New York,French,876,2736,3,Fashionistas,2021-08-13,32.01754385964912
126151,Alpha Innovations,Search,Women 35-44,30 days,Instagram,0.11,18169.0,7.75,New York,German,526,9606,6,Tech Enthusiasts,2021-08-14,5.475744326462627
126152,TechCorp,Influencer,Women 35-44,60 days,Website,0.1,13816.0,2.1,Houston,French,272,7308,10,Tech Enthusiasts,2021-08-15,3.7219485495347566
126153,TechCorp,Email,Women 35-44,15 days,YouTube,0.08,7512.0,2.78,Chicago,English,740,9537,7,Health & Wellness,2021-08-16,7.759253433993917
126154,Innovate Industries,Influencer,All Ages,15 days,Website,0.09,7784.0,4.21,New York,German,766,8870,1,Fashionistas,2021-08-17,8.635851183765501
126155,Alpha Innovations,Social Media,All Ages,60 days,Google Ads,0.14,16897.0,6.0,New York,German,272,6934,1,Health & Wellness,2021-08-18,3.9226997404095765
126156,NexGen Systems,Influencer,Women 35-44,15 days,Email,0.09,6983.0,7.18,Houston,English,504,7646,10,Health & Wellness,2021-08-19,6.591681925189643
126157,Innovate Industries,Search,Women 25-34,60 days,Facebook,0.03,17566.0,5.47,Miami,Spanish,287,5315,3,Foodies,2021-08-20,5.399811853245532
126158,Alpha Innovations,Email,Men 25-34,45 days,Instagram,0.04,6860.0,3.0,Chicago,German,797,9139,10,Tech Enthusiasts,2021-08-21,8.720866615603457
126159,TechCorp,Display,Men 25-34,15 days,Facebook,0.07,17006.0,6.59,New York,Spanish,300,1815,8,Fashionistas,2021-08-22,16.528925619834713
126160,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,0.11,6669.0,3.03,Houston,German,834,7694,3,Fashionistas,2021-08-23,10.83961528463738
126161,NexGen Systems,Social Media,Men 18-24,45 days,Instagram,0.07,10593.0,3.51,Chicago,Spanish,989,9526,10,Fashionistas,2021-08-24,10.382112114213731
126162,TechCorp,Social Media,Men 18-24,15 days,Email,0.13,19549.0,2.21,New York,French,738,5646,1,Fashionistas,2021-08-25,13.071200850159407
126163,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,0.09,10240.0,4.06,Houston,Spanish,376,8331,5,Foodies,2021-08-26,4.5132637138398755
126164,Innovate Industries,Display,Men 25-34,15 days,Facebook,0.04,5764.0,7.63,Miami,Spanish,928,8585,9,Foodies,2021-08-27,10.809551543389633
126165,DataTech Solutions,Social Media,All Ages,45 days,Instagram,0.01,15521.0,6.41,Houston,German,449,3656,1,Outdoor Adventurers,2021-08-28,12.281181619256017
126166,TechCorp,Search,Men 18-24,45 days,Google Ads,0.09,6520.0,6.81,New York,Spanish,665,6031,5,Outdoor Adventurers,2021-08-29,11.026363787099983
126167,Alpha Innovations,Search,Men 25-34,30 days,Instagram,0.08,5359.0,7.9,Chicago,Mandarin,442,9695,7,Tech Enthusiasts,2021-08-30,4.559051057246003
126168,Alpha Innovations,Display,Men 25-34,45 days,Website,0.07,9390.0,7.46,Chicago,Mandarin,732,5319,6,Health & Wellness,2021-08-31,13.761985335589397
126169,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.13,12461.0,6.31,Chicago,English,874,2977,5,Outdoor Adventurers,2021-09-01,29.35841451125294
126170,DataTech Solutions,Search,Women 25-34,60 days,Facebook,0.13,10164.0,3.17,Houston,English,181,4240,10,Fashionistas,2021-09-02,4.268867924528301
126171,Innovate Industries,Social Media,Women 35-44,45 days,Facebook,0.13,6704.0,6.4,Miami,French,591,4334,2,Tech Enthusiasts,2021-09-03,13.636363636363635
126172,Alpha Innovations,Email,Women 35-44,45 days,Website,0.02,16186.0,4.47,New York,French,130,5230,2,Tech Enthusiasts,2021-09-04,2.48565965583174
126173,TechCorp,Social Media,Women 35-44,15 days,YouTube,0.04,13324.0,7.28,New York,French,829,8456,4,Outdoor Adventurers,2021-09-05,9.803689687795648
126174,NexGen Systems,Display,All Ages,45 days,Email,0.07,6674.0,5.41,Los Angeles,Mandarin,864,6214,1,Fashionistas,2021-09-06,13.904087544254908
126175,DataTech Solutions,Influencer,Women 35-44,45 days,Instagram,0.09,13364.0,7.94,Miami,French,903,2040,5,Tech Enthusiasts,2021-09-07,44.26470588235294
126176,NexGen Systems,Search,Men 18-24,30 days,YouTube,0.09,15615.0,2.03,New York,English,275,1868,6,Health & Wellness,2021-09-08,14.721627408993577
126177,DataTech Solutions,Social Media,Women 25-34,15 days,Facebook,0.02,9011.0,7.97,Chicago,French,605,2223,8,Tech Enthusiasts,2021-09-09,27.215474583895638
126178,DataTech Solutions,Email,All Ages,45 days,Instagram,0.06,19215.0,3.2,Houston,Spanish,242,1550,6,Tech Enthusiasts,2021-09-10,15.612903225806452
126179,NexGen Systems,Social Media,Men 18-24,15 days,Instagram,0.13,18055.0,7.63,Los Angeles,German,770,2662,3,Fashionistas,2021-09-11,28.92561983471074
126180,TechCorp,Email,Women 25-34,60 days,Website,0.07,11149.0,6.7,Chicago,French,604,5020,7,Outdoor Adventurers,2021-09-12,12.03187250996016
126181,TechCorp,Social Media,Men 18-24,60 days,YouTube,0.13,5449.0,6.06,Los Angeles,German,948,2677,6,Tech Enthusiasts,2021-09-13,35.412775494957046
126182,Alpha Innovations,Influencer,Men 25-34,15 days,Google Ads,0.08,18771.0,3.52,New York,French,552,2730,8,Tech Enthusiasts,2021-09-14,20.21978021978022
126183,DataTech Solutions,Display,Men 18-24,45 days,Google Ads,0.05,8815.0,2.62,Miami,French,759,4945,7,Tech Enthusiasts,2021-09-15,15.348837209302326
126184,Alpha Innovations,Influencer,Women 25-34,30 days,Email,0.1,16961.0,3.11,Los Angeles,French,550,4319,7,Health & Wellness,2021-09-16,12.734429266033803
126185,TechCorp,Display,Women 35-44,15 days,Facebook,0.09,8096.0,6.82,Chicago,German,126,8438,10,Health & Wellness,2021-09-17,1.493244844749941
126186,Alpha Innovations,Influencer,Men 25-34,45 days,Website,0.1,6983.0,4.46,New York,German,154,5374,8,Fashionistas,2021-09-18,2.8656494231484926
126187,TechCorp,Search,Women 25-34,45 days,YouTube,0.08,7871.0,7.63,Los Angeles,English,397,1787,4,Outdoor Adventurers,2021-09-19,22.21600447677672
126188,Innovate Industries,Email,Men 18-24,60 days,Facebook,0.01,14837.0,2.86,Chicago,German,745,9302,3,Foodies,2021-09-20,8.009030316061063
126189,Innovate Industries,Email,All Ages,15 days,YouTube,0.14,12193.0,4.05,New York,German,672,3635,3,Tech Enthusiasts,2021-09-21,18.4869325997249
126190,Alpha Innovations,Email,Men 25-34,45 days,Google Ads,0.02,9306.0,4.66,Miami,Mandarin,262,1061,9,Tech Enthusiasts,2021-09-22,24.69368520263902
126191,Alpha Innovations,Search,Men 18-24,60 days,Website,0.03,10331.0,3.52,Miami,German,590,9030,7,Outdoor Adventurers,2021-09-23,6.533776301218161
126192,TechCorp,Email,Men 25-34,30 days,Email,0.01,19489.0,2.31,Miami,English,909,5335,8,Outdoor Adventurers,2021-09-24,17.038425492033742
126193,TechCorp,Search,Women 35-44,15 days,Instagram,0.1,17060.0,4.0,Chicago,French,647,8297,10,Fashionistas,2021-09-25,7.797999276847054
126194,DataTech Solutions,Social Media,Women 35-44,15 days,Email,0.07,15328.0,7.62,Chicago,French,646,2504,5,Outdoor Adventurers,2021-09-26,25.798722044728432
126195,Innovate Industries,Email,Women 35-44,15 days,Google Ads,0.02,10018.0,5.2,Miami,French,880,1084,1,Outdoor Adventurers,2021-09-27,81.18081180811808
126196,NexGen Systems,Social Media,Men 25-34,45 days,Facebook,0.04,11183.0,3.04,Chicago,English,323,2130,10,Foodies,2021-09-28,15.164319248826292
126197,NexGen Systems,Email,Women 35-44,30 days,YouTube,0.13,10580.0,6.01,Chicago,Spanish,551,1800,2,Tech Enthusiasts,2021-09-29,30.61111111111111
126198,DataTech Solutions,Social Media,Women 25-34,30 days,Google Ads,0.07,12193.0,4.82,Los Angeles,French,505,6958,1,Foodies,2021-09-30,7.257832710549009
126199,Alpha Innovations,Social Media,Women 25-34,30 days,Email,0.11,14176.0,4.09,Chicago,French,299,8880,6,Health & Wellness,2021-10-01,3.3671171171171173
126200,NexGen Systems,Search,Men 25-34,15 days,Email,0.05,12519.0,7.19,Houston,French,646,1763,8,Health & Wellness,2021-10-02,36.64208735110607
126201,Innovate Industries,Search,All Ages,45 days,YouTube,0.06,14657.0,7.61,Houston,Spanish,782,1847,3,Fashionistas,2021-10-03,42.33892799133731
126202,Alpha Innovations,Display,Men 18-24,60 days,Instagram,0.05,16060.0,5.39,Los Angeles,Spanish,748,8925,9,Foodies,2021-10-04,8.380952380952381
126203,DataTech Solutions,Influencer,Women 35-44,15 days,Facebook,0.14,10141.0,6.05,Houston,Spanish,673,7907,5,Health & Wellness,2021-10-05,8.5114455545719
126204,DataTech Solutions,Influencer,All Ages,15 days,Google Ads,0.11,14280.0,6.61,Los Angeles,English,240,9933,8,Fashionistas,2021-10-06,2.4161884627000907
126205,Innovate Industries,Social Media,Men 25-34,30 days,Instagram,0.08,7848.0,7.17,Miami,German,602,6528,2,Fashionistas,2021-10-07,9.221813725490197
126206,Alpha Innovations,Influencer,Men 25-34,30 days,Website,0.08,10119.0,5.71,Chicago,Mandarin,225,3090,6,Health & Wellness,2021-10-08,7.281553398058252
126207,Innovate Industries,Email,Men 25-34,60 days,Facebook,0.08,11510.0,7.7,Houston,English,804,2488,4,Tech Enthusiasts,2021-10-09,32.31511254019293
